"","x"
"79967",17
"79968",7
"79969",4
"79970",9
"79971",7
"79972",1
"79973",5
"79974",3
"79975",8
"79976",5
"79977",5
"79978",10
"79979",6
"79980",9
"79981",3
"79982",16
"79983",5
"79984",7
"79985",8
"79986",8
"79987",10
"79988",3
"79989",5
"79990",4
"79991",7
"79992",7
"79993",21
"79994",16
"79995",3
"79996",9
"79997",6
"79998",22
"79999",1
"80000",8
"80001",12
"80002",17
"80003",9
"80004",11
"80005",3
"80006",6
"80007",8
"80008",0
"80009",7
"80010",11
"80011",3
"80012",17
"80013",16
"80014",7
"80015",15
"80016",3
"80017",23
"80018",6
"80019",9
"80020",6
"80021",5
"80022",22
"80023",23
"80024",8
"80025",9
"80026",11
"80027",2
"80028",12
"80029",7
"80030",1
"80031",5
"80032",2
"80033",14
"80034",2
"80035",8
"80036",6
"80037",1
"80038",21
"80039",11
"80040",4
"80041",12
"80042",6
"80043",10
"80044",17
"80045",10
"80046",15
"80047",19
"80048",9
"80049",10
"80050",12
"80051",13
"80052",15
"80053",3
"80054",18
"80055",20
"80056",3
"80057",8
"80058",1
"80059",12
"80060",2
"80061",16
"80062",14
"80063",13
"80064",7
"80065",3
"80066",10
"80067",4
"80068",18
"80069",1
"80070",11
"80071",9
"80072",7
"80073",7
"80074",3
"80075",9
"80076",1
"80077",1
"80078",7
"80079",5
"80080",5
"80081",11
"80082",6
"80083",5
"80084",9
"80085",14
"80086",5
"80087",7
"80088",17
"80089",11
"80090",2
"80091",6
"80092",4
"80093",3
"80094",11
"80095",4
"80096",8
"80097",18
"80098",12
"80099",13
"80100",2
"80101",13
"80102",2
"80103",9
"80104",5
"80105",16
"80106",5
"80107",12
"80108",9
"80109",9
"80110",2
"80111",2
"80112",12
"80113",18
"80114",12
"80115",14
"80116",11
"80117",27
"80118",6
"80119",7
"80120",5
"80121",14
"80122",13
"80123",8
"80124",11
"80125",10
"80126",13
"80127",8
"80128",12
"80129",13
"80130",14
"80131",7
"80132",11
"80133",27
"80134",7
"80135",21
"80136",8
"80137",7
"80138",9
"80139",12
"80140",6
"80141",6
"80142",11
"80143",9
"80144",6
"80145",8
"80146",4
"80147",2
"80148",2
"80149",2
"80150",12
"80151",8
"80152",3
"80153",13
"80154",7
"80155",5
"80156",2
"80157",18
"80158",6
"80159",3
"80160",9
"80161",9
"80162",3
"80163",10
"80164",6
"80165",4
"80166",20
"80167",13
"80168",6
"80169",11
"80170",15
"80171",18
"80172",6
"80173",9
"80174",17
"80175",9
"80176",1
"80177",7
"80178",21
"80179",6
"80180",7
"80181",8
"80182",12
"80183",7
"80184",12
"80185",24
"80186",5
"80187",5
"80188",7
"80189",3
"80190",11
"80191",19
"80192",5
"80193",4
"80194",1
"80195",9
"80196",14
"80197",5
"80198",11
"80199",9
"80200",10
"80201",5
"80202",18
"80203",2
"80204",22
"80205",4
"80206",14
"80207",9
"80208",11
"80209",1
"80210",3
"80211",5
"80212",6
"80213",9
"80214",17
"80215",7
"80216",14
"80217",5
"80218",3
"80219",5
"80220",4
"80221",10
"80222",7
"80223",17
"80224",29
"80225",2
"80226",13
"80227",18
"80228",2
"80229",14
"80230",6
"80231",11
"80232",1
"80233",3
"80234",4
"80235",8
"80236",4
"80237",8
"80238",8
"80239",9
"80240",8
"80241",14
"80242",4
"80243",5
"80244",2
"80245",2
"80246",8
"80247",19
"80248",5
"80249",15
"80250",5
"80251",15
"80252",12
"80253",2
"80254",2
"80255",12
"80256",18
"80257",12
"80258",17
"80259",3
"80260",9
"80261",4
"80262",31
"80263",2
"80264",4
"80265",14
"80266",5
"80267",0
"80268",5
"80269",2
"80270",8
"80271",16
"80272",6
"80273",10
"80274",1
"80275",12
"80276",7
"80277",11
"80278",4
"80279",17
"80280",27
"80281",1
"80282",8
"80283",8
"80284",2
"80285",7
"80286",17
"80287",1
"80288",1
"80289",1
"80290",33
"80291",0
"80292",13
"80293",4
"80294",7
"80295",16
"80296",3
"80297",3
"80298",12
"80299",9
"80300",2
"80301",2
"80302",3
"80303",12
"80304",2
"80305",14
"80306",5
"80307",14
"80308",1
"80309",6
"80310",4
"80311",18
"80312",18
"80313",2
"80314",7
"80315",7
"80316",10
"80317",8
"80318",4
"80319",16
"80320",18
"80321",10
"80322",5
"80323",9
"80324",19
"80325",12
"80326",16
"80327",4
"80328",7
"80329",8
"80330",11
"80331",5
"80332",4
"80333",1
"80334",5
"80335",10
"80336",16
"80337",4
"80338",5
"80339",14
"80340",12
"80341",6
"80342",2
"80343",7
"80344",32
"80345",12
"80346",4
"80347",2
"80348",7
"80349",6
"80350",2
"80351",4
"80352",8
"80353",11
"80354",26
"80355",4
"80356",22
"80357",7
"80358",7
"80359",9
"80360",9
"80361",8
"80362",1
"80363",7
"80364",13
"80365",1
"80366",24
"80367",8
"80368",14
"80369",9
"80370",8
"80371",13
"80372",8
"80373",10
"80374",6
"80375",29
"80376",7
"80377",8
"80378",1
"80379",3
"80380",3
"80381",7
"80382",7
"80383",8
"80384",19
"80385",8
"80386",9
"80387",8
"80388",7
"80389",10
"80390",5
"80391",4
"80392",8
"80393",4
"80394",6
"80395",5
"80396",15
"80397",13
"80398",23
"80399",11
"80400",12
"80401",8
"80402",4
"80403",5
"80404",1
"80405",15
"80406",9
"80407",22
"80408",2
"80409",6
"80410",19
"80411",17
"80412",11
"80413",5
"80414",10
"80415",20
"80416",11
"80417",20
"80418",11
"80419",3
"80420",7
"80421",14
"80422",2
"80423",5
"80424",4
"80425",6
"80426",5
"80427",8
"80428",4
"80429",3
"80430",21
"80431",10
"80432",19
"80433",14
"80434",14
"80435",0
"80436",4
"80437",5
"80438",7
"80439",5
"80440",9
"80441",18
"80442",8
"80443",10
"80444",4
"80445",9
"80446",15
"80447",21
"80448",8
"80449",6
"80450",4
"80451",18
"80452",5
"80453",4
"80454",2
"80455",15
"80456",8
"80457",16
"80458",18
"80459",9
"80460",9
"80461",9
"80462",12
"80463",13
"80464",6
"80465",14
"80466",2
"80467",18
"80468",15
"80469",19
"80470",6
"80471",7
"80472",2
"80473",4
"80474",5
"80475",4
"80476",12
"80477",10
"80478",13
"80479",13
"80480",1
"80481",16
"80482",3
"80483",9
"80484",4
"80485",3
"80486",1
"80487",1
"80488",21
"80489",18
"80490",8
"80491",5
"80492",27
"80493",3
"80494",21
"80495",5
"80496",2
"80497",14
"80498",17
"80499",18
"80500",9
"80501",4
"80502",2
"80503",12
"80504",6
"80505",7
"80506",4
"80507",2
"80508",5
"80509",13
"80510",3
"80511",10
"80512",13
"80513",8
"80514",6
"80515",1
"80516",12
"80517",24
"80518",12
"80519",15
"80520",6
"80521",8
"80522",7
"80523",6
"80524",3
"80525",11
"80526",8
"80527",16
"80528",15
"80529",9
"80530",4
"80531",2
"80532",6
"80533",3
"80534",4
"80535",5
"80536",2
"80537",14
"80538",12
"80539",15
"80540",10
"80541",18
"80542",8
"80543",11
"80544",2
"80545",3
"80546",9
"80547",6
"80548",9
"80549",10
"80550",12
"80551",21
"80552",1
"80553",14
"80554",7
"80555",21
"80556",15
"80557",13
"80558",14
"80559",3
"80560",4
"80561",5
"80562",11
"80563",9
"80564",12
"80565",6
"80566",12
"80567",5
"80568",4
"80569",2
"80570",11
"80571",6
"80572",3
"80573",9
"80574",10
"80575",6
"80576",4
"80577",10
"80578",13
"80579",6
"80580",18
"80581",17
"80582",9
"80583",12
"80584",6
"80585",12
"80586",5
"80587",8
"80588",6
"80589",3
"80590",1
"80591",4
"80592",4
"80593",6
"80594",3
"80595",5
"80596",2
"80597",2
"80598",7
"80599",8
"80600",2
"80601",2
"80602",5
"80603",6
"80604",4
"80605",3
"80606",15
"80607",7
"80608",20
"80609",5
"80610",8
"80611",3
"80612",8
"80613",5
"80614",6
"80615",1
"80616",8
"80617",11
"80618",3
"80619",7
"80620",9
"80621",13
"80622",20
"80623",17
"80624",1
"80625",14
"80626",8
"80627",3
"80628",2
"80629",2
"80630",19
"80631",15
"80632",6
"80633",6
"80634",29
"80635",20
"80636",8
"80637",12
"80638",4
"80639",7
"80640",2
"80641",13
"80642",12
"80643",10
"80644",11
"80645",14
"80646",4
"80647",1
"80648",3
"80649",11
"80650",3
"80651",9
"80652",19
"80653",11
"80654",22
"80655",8
"80656",7
"80657",18
"80658",6
"80659",9
"80660",21
"80661",10
"80662",5
"80663",2
"80664",8
"80665",2
"80666",9
"80667",1
"80668",14
"80669",10
"80670",7
"80671",5
"80672",8
"80673",5
"80674",1
"80675",4
"80676",1
"80677",10
"80678",10
"80679",8
"80680",6
"80681",12
"80682",1
"80683",5
"80684",10
"80685",1
"80686",9
"80687",2
"80688",2
"80689",4
"80690",2
"80691",2
"80692",11
"80693",9
"80694",3
"80695",6
"80696",5
"80697",4
"80698",6
"80699",4
"80700",7
"80701",3
"80702",3
"80703",9
"80704",8
"80705",13
"80706",7
"80707",1
"80708",7
"80709",15
"80710",7
"80711",19
"80712",15
"80713",12
"80714",5
"80715",16
"80716",11
"80717",4
"80718",15
"80719",19
"80720",8
"80721",1
"80722",8
"80723",15
"80724",12
"80725",14
"80726",12
"80727",10
"80728",15
"80729",17
"80730",6
"80731",4
"80732",9
"80733",4
"80734",5
"80735",10
"80736",21
"80737",3
"80738",7
"80739",22
"80740",6
"80741",4
"80742",16
"80743",2
"80744",11
"80745",4
"80746",7
"80747",7
"80748",14
"80749",7
"80750",10
"80751",9
"80752",6
"80753",16
"80754",13
"80755",17
"80756",4
"80757",2
"80758",14
"80759",12
"80760",25
"80761",9
"80762",2
"80763",2
"80764",18
"80765",3
"80766",1
"80767",12
"80768",12
"80769",3
"80770",13
"80771",23
"80772",11
"80773",1
"80774",47
"80775",18
"80776",8
"80777",10
"80778",9
"80779",5
"80780",5
"80781",18
"80782",8
"80783",5
"80784",11
"80785",15
"80786",7
"80787",9
"80788",9
"80789",7
"80790",5
"80791",8
"80792",12
"80793",5
"80794",2
"80795",6
"80796",21
"80797",15
"80798",2
"80799",10
"80800",3
"80801",1
"80802",9
"80803",8
"80804",12
"80805",6
"80806",0
"80807",7
"80808",1
"80809",7
"80810",4
"80811",24
"80812",13
"80813",10
"80814",7
"80815",10
"80816",6
"80817",2
"80818",2
"80819",15
"80820",16
"80821",1
"80822",13
"80823",5
"80824",21
"80825",2
"80826",15
"80827",12
"80828",7
"80829",18
"80830",2
"80831",3
"80832",12
"80833",12
"80834",6
"80835",5
"80836",6
"80837",14
"80838",10
"80839",3
"80840",3
"80841",19
"80842",3
"80843",2
"80844",7
"80845",20
"80846",5
"80847",11
"80848",8
"80849",5
"80850",9
"80851",17
"80852",6
"80853",25
"80854",10
"80855",10
"80856",8
"80857",5
"80858",6
"80859",8
"80860",14
"80861",5
"80862",10
"80863",22
"80864",4
"80865",6
"80866",5
"80867",2
"80868",19
"80869",10
"80870",1
"80871",10
"80872",18
"80873",4
"80874",8
"80875",4
"80876",3
"80877",12
"80878",10
"80879",5
"80880",2
"80881",5
"80882",14
"80883",13
"80884",8
"80885",2
"80886",9
"80887",3
"80888",4
"80889",0
"80890",5
"80891",20
"80892",1
"80893",17
"80894",12
"80895",17
"80896",7
"80897",17
"80898",17
"80899",3
"80900",0
"80901",18
"80902",13
"80903",6
"80904",5
"80905",15
"80906",6
"80907",9
"80908",2
"80909",13
"80910",4
"80911",2
"80912",4
"80913",3
"80914",9
"80915",4
"80916",3
"80917",10
"80918",10
"80919",2
"80920",16
"80921",4
"80922",5
"80923",10
"80924",12
"80925",16
"80926",3
"80927",15
"80928",20
"80929",10
"80930",0
"80931",10
"80932",3
"80933",3
"80934",3
"80935",14
"80936",1
"80937",11
"80938",4
"80939",8
"80940",10
"80941",13
"80942",8
"80943",2
"80944",5
"80945",3
"80946",21
"80947",8
"80948",7
"80949",7
"80950",3
"80951",3
"80952",6
"80953",1
"80954",24
"80955",6
"80956",10
"80957",6
"80958",10
"80959",5
"80960",1
"80961",12
"80962",4
"80963",25
"80964",8
"80965",6
"80966",8
"80967",3
"80968",13
"80969",6
"80970",1
"80971",24
"80972",11
"80973",2
"80974",6
"80975",11
"80976",9
"80977",7
"80978",18
"80979",14
"80980",3
"80981",9
"80982",19
"80983",19
"80984",14
"80985",11
"80986",3
"80987",8
"80988",20
"80989",12
"80990",7
"80991",10
"80992",5
"80993",4
"80994",13
"80995",15
"80996",7
"80997",10
"80998",2
"80999",12
"81000",12
"81001",1
"81002",3
"81003",14
"81004",12
"81005",7
"81006",28
"81007",14
"81008",17
"81009",17
"81010",8
"81011",14
"81012",5
"81013",8
"81014",14
"81015",7
"81016",7
"81017",3
"81018",14
"81019",10
"81020",7
"81021",8
"81022",22
"81023",13
"81024",1
"81025",3
"81026",17
"81027",2
"81028",13
"81029",10
"81030",11
"81031",8
"81032",17
"81033",11
"81034",19
"81035",13
"81036",5
"81037",15
"81038",1
"81039",4
"81040",25
"81041",4
"81042",12
"81043",23
"81044",10
"81045",3
"81046",6
"81047",8
"81048",4
"81049",3
"81050",17
"81051",11
"81052",7
"81053",7
"81054",5
"81055",5
"81056",3
"81057",10
"81058",7
"81059",26
"81060",23
"81061",8
"81062",5
"81063",10
"81064",13
"81065",19
"81066",1
"81067",20
"81068",8
"81069",5
"81070",9
"81071",7
"81072",28
"81073",8
"81074",19
"81075",9
"81076",8
"81077",8
"81078",1
"81079",13
"81080",23
"81081",3
"81082",2
"81083",14
"81084",7
"81085",15
"81086",15
"81087",12
"81088",6
"81089",2
"81090",9
"81091",6
"81092",7
"81093",8
"81094",4
"81095",5
"81096",7
"81097",13
"81098",14
"81099",22
"81100",6
"81101",6
"81102",15
"81103",17
"81104",2
"81105",7
"81106",5
"81107",4
"81108",13
"81109",9
"81110",13
"81111",10
"81112",17
"81113",9
"81114",10
"81115",14
"81116",1
"81117",15
"81118",3
"81119",32
"81120",10
"81121",5
"81122",3
"81123",9
"81124",6
"81125",11
"81126",10
"81127",5
"81128",7
"81129",20
"81130",20
"81131",9
"81132",5
"81133",8
"81134",11
"81135",7
"81136",3
"81137",21
"81138",3
"81139",20
"81140",6
"81141",6
"81142",4
"81143",10
"81144",7
"81145",5
"81146",1
"81147",15
"81148",16
"81149",7
"81150",12
"81151",31
"81152",3
"81153",10
"81154",3
"81155",19
"81156",12
"81157",31
"81158",30
"81159",6
"81160",5
"81161",4
"81162",2
"81163",1
"81164",7
"81165",20
"81166",5
"81167",6
"81168",6
"81169",2
"81170",23
"81171",5
"81172",9
"81173",4
"81174",7
"81175",20
"81176",12
"81177",10
"81178",3
"81179",1
"81180",5
"81181",15
"81182",1
"81183",34
"81184",7
"81185",8
"81186",1
"81187",21
"81188",13
"81189",8
"81190",9
"81191",4
"81192",8
"81193",0
"81194",9
"81195",14
"81196",5
"81197",4
"81198",18
"81199",10
"81200",5
"81201",10
"81202",2
"81203",5
"81204",4
"81205",3
"81206",4
"81207",7
"81208",6
"81209",6
"81210",5
"81211",1
"81212",5
"81213",8
"81214",4
"81215",12
"81216",5
"81217",7
"81218",11
"81219",28
"81220",5
"81221",9
"81222",3
"81223",6
"81224",7
"81225",3
"81226",5
"81227",11
"81228",8
"81229",11
"81230",5
"81231",12
"81232",0
"81233",5
"81234",17
"81235",21
"81236",14
"81237",5
"81238",16
"81239",8
"81240",2
"81241",10
"81242",3
"81243",2
"81244",6
"81245",1
"81246",8
"81247",15
"81248",4
"81249",23
"81250",10
"81251",2
"81252",2
"81253",4
"81254",7
"81255",4
"81256",4
"81257",3
"81258",6
"81259",12
"81260",9
"81261",10
"81262",11
"81263",5
"81264",5
"81265",4
"81266",1
"81267",18
"81268",9
"81269",6
"81270",6
"81271",8
"81272",3
"81273",15
"81274",0
"81275",5
"81276",1
"81277",11
"81278",4
"81279",18
"81280",9
"81281",11
"81282",17
"81283",23
"81284",0
"81285",6
"81286",16
"81287",2
"81288",8
"81289",17
"81290",5
"81291",5
"81292",5
"81293",11
"81294",15
"81295",4
"81296",9
"81297",32
"81298",8
"81299",2
"81300",1
"81301",6
"81302",30
"81303",4
"81304",1
"81305",11
"81306",1
"81307",5
"81308",15
"81309",15
"81310",14
"81311",9
"81312",13
"81313",0
"81314",5
"81315",6
"81316",6
"81317",13
"81318",3
"81319",11
"81320",22
"81321",11
"81322",8
"81323",20
"81324",24
"81325",3
"81326",17
"81327",5
"81328",12
"81329",4
"81330",12
"81331",8
"81332",8
"81333",3
"81334",6
"81335",16
"81336",8
"81337",14
"81338",14
"81339",20
"81340",7
"81341",7
"81342",2
"81343",15
"81344",12
"81345",5
"81346",9
"81347",5
"81348",7
"81349",9
"81350",15
"81351",3
"81352",3
"81353",3
"81354",0
"81355",3
"81356",22
"81357",13
"81358",6
"81359",1
"81360",14
"81361",12
"81362",1
"81363",2
"81364",8
"81365",4
"81366",12
"81367",11
"81368",13
"81369",13
"81370",5
"81371",5
"81372",9
"81373",8
"81374",9
"81375",16
"81376",11
"81377",4
"81378",2
"81379",6
"81380",7
"81381",8
"81382",8
"81383",10
"81384",4
"81385",5
"81386",11
"81387",3
"81388",11
"81389",0
"81390",5
"81391",10
"81392",8
"81393",15
"81394",6
"81395",0
"81396",19
"81397",20
"81398",15
"81399",5
"81400",6
"81401",5
"81402",11
"81403",14
"81404",12
"81405",4
"81406",12
"81407",17
"81408",4
"81409",6
"81410",18
"81411",5
"81412",16
"81413",7
"81414",6
"81415",15
"81416",16
"81417",32
"81418",16
"81419",14
"81420",18
"81421",9
"81422",1
"81423",11
"81424",12
"81425",25
"81426",8
"81427",27
"81428",7
"81429",7
"81430",11
"81431",11
"81432",5
"81433",8
"81434",4
"81435",9
"81436",4
"81437",14
"81438",10
"81439",14
"81440",2
"81441",9
"81442",4
"81443",14
"81444",4
"81445",2
"81446",20
"81447",6
"81448",27
"81449",14
"81450",9
"81451",7
"81452",22
"81453",6
"81454",12
"81455",6
"81456",6
"81457",7
"81458",4
"81459",5
"81460",8
"81461",14
"81462",9
"81463",7
"81464",8
"81465",4
"81466",11
"81467",6
"81468",3
"81469",9
"81470",7
"81471",9
"81472",21
"81473",4
"81474",4
"81475",10
"81476",2
"81477",4
"81478",11
"81479",5
"81480",17
"81481",22
"81482",13
"81483",10
"81484",5
"81485",20
"81486",15
"81487",15
"81488",12
"81489",1
"81490",8
"81491",2
"81492",3
"81493",4
"81494",7
"81495",16
"81496",9
"81497",14
"81498",16
"81499",4
"81500",7
"81501",0
"81502",13
"81503",6
"81504",5
"81505",2
"81506",49
"81507",6
"81508",14
"81509",2
"81510",12
"81511",19
"81512",12
"81513",10
"81514",11
"81515",3
"81516",4
"81517",2
"81518",4
"81519",7
"81520",20
"81521",3
"81522",1
"81523",11
"81524",10
"81525",9
"81526",10
"81527",4
"81528",14
"81529",1
"81530",5
"81531",4
"81532",2
"81533",2
"81534",9
"81535",9
"81536",8
"81537",5
"81538",6
"81539",6
"81540",17
"81541",0
"81542",1
"81543",11
"81544",1
"81545",0
"81546",7
"81547",6
"81548",19
"81549",5
"81550",16
"81551",11
"81552",24
"81553",5
"81554",10
"81555",2
"81556",17
"81557",6
"81558",11
"81559",13
"81560",14
"81561",6
"81562",8
"81563",4
"81564",6
"81565",21
"81566",9
"81567",4
"81568",7
"81569",6
"81570",9
"81571",18
"81572",8
"81573",6
"81574",24
"81575",7
"81576",3
"81577",9
"81578",12
"81579",7
"81580",3
"81581",7
"81582",9
"81583",4
"81584",4
"81585",9
"81586",2
"81587",18
"81588",9
"81589",0
"81590",15
"81591",15
"81592",2
"81593",5
"81594",15
"81595",3
"81596",15
"81597",3
"81598",16
"81599",4
"81600",7
"81601",5
"81602",25
"81603",9
"81604",10
"81605",1
"81606",5
"81607",4
"81608",18
"81609",5
"81610",50
"81611",9
"81612",6
"81613",2
"81614",9
"81615",15
"81616",3
"81617",7
"81618",10
"81619",11
"81620",16
"81621",6
"81622",6
"81623",23
"81624",12
"81625",5
"81626",9
"81627",1
"81628",5
"81629",10
"81630",24
"81631",11
"81632",5
"81633",15
"81634",8
"81635",9
"81636",12
"81637",8
"81638",13
"81639",8
"81640",4
"81641",8
"81642",7
"81643",7
"81644",3
"81645",11
"81646",11
"81647",3
"81648",9
"81649",8
"81650",9
"81651",9
"81652",14
"81653",10
"81654",16
"81655",6
"81656",19
"81657",10
"81658",4
"81659",1
"81660",5
"81661",5
"81662",1
"81663",8
"81664",9
"81665",7
"81666",6
"81667",11
"81668",6
"81669",13
"81670",16
"81671",3
"81672",5
"81673",6
"81674",44
"81675",16
"81676",5
"81677",10
"81678",22
"81679",20
"81680",3
"81681",15
"81682",11
"81683",7
"81684",11
"81685",6
"81686",11
"81687",13
"81688",19
"81689",21
"81690",3
"81691",7
"81692",6
"81693",3
"81694",3
"81695",7
"81696",10
"81697",22
"81698",7
"81699",12
"81700",9
"81701",8
"81702",21
"81703",1
"81704",12
"81705",2
"81706",2
"81707",4
"81708",13
"81709",8
"81710",2
"81711",19
"81712",6
"81713",13
"81714",6
"81715",6
"81716",9
"81717",3
"81718",11
"81719",2
"81720",2
"81721",1
"81722",19
"81723",7
"81724",11
"81725",5
"81726",2
"81727",13
"81728",14
"81729",4
"81730",16
"81731",5
"81732",7
"81733",4
"81734",3
"81735",4
"81736",20
"81737",3
"81738",13
"81739",7
"81740",2
"81741",13
"81742",4
"81743",2
"81744",18
"81745",11
"81746",9
"81747",0
"81748",1
"81749",9
"81750",13
"81751",5
"81752",8
"81753",0
"81754",5
"81755",5
"81756",13
"81757",6
"81758",5
"81759",21
"81760",9
"81761",17
"81762",12
"81763",27
"81764",5
"81765",4
"81766",21
"81767",12
"81768",11
"81769",7
"81770",3
"81771",2
"81772",10
"81773",8
"81774",2
"81775",6
"81776",8
"81777",7
"81778",9
"81779",11
"81780",4
"81781",13
"81782",13
"81783",16
"81784",10
"81785",4
"81786",32
"81787",8
"81788",19
"81789",5
"81790",5
"81791",8
"81792",2
"81793",13
"81794",10
"81795",3
"81796",8
"81797",11
"81798",2
"81799",11
"81800",10
"81801",14
"81802",6
"81803",22
"81804",5
"81805",2
"81806",6
"81807",14
"81808",2
"81809",6
"81810",4
"81811",7
"81812",24
"81813",11
"81814",6
"81815",6
"81816",19
"81817",28
"81818",15
"81819",8
"81820",6
"81821",9
"81822",11
"81823",20
"81824",7
"81825",23
"81826",9
"81827",5
"81828",6
"81829",8
"81830",9
"81831",5
"81832",13
"81833",4
"81834",3
"81835",6
"81836",4
"81837",24
"81838",3
"81839",9
"81840",2
"81841",11
"81842",6
"81843",2
"81844",8
"81845",2
"81846",0
"81847",10
"81848",14
"81849",16
"81850",2
"81851",2
"81852",12
"81853",4
"81854",16
"81855",10
"81856",3
"81857",7
"81858",6
"81859",7
"81860",12
"81861",5
"81862",4
"81863",18
"81864",15
"81865",7
"81866",0
"81867",15
"81868",12
"81869",13
"81870",2
"81871",16
"81872",1
"81873",3
"81874",11
"81875",4
"81876",6
"81877",9
"81878",12
"81879",14
"81880",12
"81881",3
"81882",3
"81883",1
"81884",24
"81885",8
"81886",21
"81887",8
"81888",10
"81889",11
"81890",15
"81891",17
"81892",7
"81893",16
"81894",11
"81895",7
"81896",16
"81897",3
"81898",8
"81899",1
"81900",6
"81901",3
"81902",8
"81903",14
"81904",18
"81905",18
"81906",6
"81907",4
"81908",15
"81909",20
"81910",6
"81911",7
"81912",9
"81913",4
"81914",12
"81915",21
"81916",8
"81917",14
"81918",6
"81919",15
"81920",12
"81921",17
"81922",1
"81923",15
"81924",2
"81925",4
"81926",12
"81927",5
"81928",9
"81929",1
"81930",3
"81931",1
"81932",7
"81933",6
"81934",6
"81935",16
"81936",9
"81937",12
"81938",2
"81939",6
"81940",10
"81941",13
"81942",2
"81943",14
"81944",5
"81945",11
"81946",13
"81947",18
"81948",1
"81949",8
"81950",15
"81951",6
"81952",2
"81953",6
"81954",15
"81955",23
"81956",19
"81957",39
"81958",5
"81959",6
"81960",15
"81961",7
"81962",12
"81963",13
"81964",7
"81965",13
